CN4709900000000,47,99,"Lawrence County, TN",2020,"19,092","17,603","1,489",7.8
CN4710100000000,47,101,"Lewis County, TN",2020,"5,325","4,924",401,7.5
CN4710300000000,47,103,"Lincoln County, TN",2020,"16,026","14,655","1,371",8.6
CN4710500000000,47,105,"Loudon County, TN",2020,"23,572","22,072","1,500",6.4
CN4710700000000,47,107,"McMinn County, TN",2020,"23,393","21,579","1,814",7.8
CN4710900000000,47,109,"McNairy County, TN",2020,"8,348","7,622",726,8.7
CN4711100000000,47,111,"Macon County, TN",2020,"11,156","10,428",728,6.5
CN4711300000000,47,113,"Madison County, TN",2020,"49,028","45,343","3,685",7.5
CN4711500000000,47,115,"Marion County, TN",2020,"12,344","11,409",935,7.6
CN4711700000000,47,117,"Marshall County, TN",2020,"15,374","13,978","1,396",9.1
CN4711900000000,47,119,"Maury County, TN",2020,"49,915","45,854","4,061",8.1
CN4712100000000,47,121,"Meigs County, TN",2020,"5,195","4,746",449,8.6
CN4712300000000,47,123,"Monroe County, TN",2020,"20,090","18,479","1,611",8
CN4712500000000,47,125,"Montgomery County, TN",2020,"86,234","79,666","6,568",7.6
CN4712700000000,47,127,"Moore County, TN",2020,"3,610","3,416",194,5.4
CN4712900000000,47,129,"Morgan County, TN",2020,"7,654","7,153",501,6.5
CN4713100000000,47,131,"Obion County, TN",2020,"12,180","11,322",858,7
CN4713300000000,47,133,"Overton County, TN",2020,"9,689","9,074",615,6.3
CN4713500000000,47,135,"Perry County, TN",2020,"2,989","2,705",284,9.5
CN4713700000000,47,137,"Pickett County, TN",2020,"2,241","2,104",137,6.1
CN4713900000000,47,139,"Polk County, TN",2020,"7,455","6,943",512,6.9
CN4714100000000,47,141,"Putnam County, TN",2020,"34,970","32,661","2,309",6.6
CN4714300000000,47,143,"Rhea County, TN",2020,"13,011","11,732","1,279",9.8
CN4714500000000,47,145,"Roane County, TN",2020,"23,021","21,508","1,513",6.6
CN4714700000000,47,147,"Robertson County, TN",2020,"37,300","35,018","2,282",6.1
CN4714900000000,47,149,"Rutherford County, TN",2020,"184,368","171,731","12,637",6.9
CN4715100000000,47,151,"Scott County, TN",2020,"8,170","7,470",700,8.6
CN4715300000000,47,153,"Sequatchie County, TN",2020,"6,146","5,664",482,7.8
CN4715500000000,47,155,"Sevier County, TN",2020,"53,721","48,540","5,181",9.6
CN4715700000000,47,157,"Shelby County, TN",2020,"447,769","404,507","43,262",9.7
CN4715900000000,47,159,"Smith County, TN",2020,"9,259","8,701",558,6
CN4716100000000,47,161,"Stewart County, TN",2020,"5,412","5,053",359,6.6
CN4716300000000,47,163,"Sullivan County, TN",2020,"69,352","64,370","4,982",7.2
CN4716500000000,47,165,"Sumner County, TN",2020,"102,069","95,424","6,645",6.5
CN4716700000000,47,167,"Tipton County, TN",2020,"27,498","25,612","1,886",6.9
CN4716900000000,47,169,"Trousdale County, TN",2020,"5,383","5,055",328,6.1
CN4717100000000,47,171,"Unicoi County, TN",2020,"7,083","6,497",586,8.3
CN4717300000000,47,173,"Union County, TN",2020,"7,610","7,088",522,6.9
CN4717500000000,47,175,"Van Buren County, TN",2020,"2,011","1,836",175,8.7
CN4717700000000,47,177,"Warren County, TN",2020,"17,076","15,564","1,512",8.9
CN4717900000000,47,179,"Washington County, TN",2020,"59,783","55,928","3,855",6.4
CN4718100000000,47,181,"Wayne County, TN",2020,"6,414","5,957",457,7.1
CN4718300000000,47,183,"Weakley County, TN",2020,"15,456","14,554",902,5.8
CN4718500000000,47,185,"White County, TN",2020,"12,011","11,155",856,7.1
CN4718700000000,47,187,"Williamson County, TN",2020,"126,997","120,874","6,123",4.8
CN4718900000000,47,189,"Wilson County, TN",2020,"76,694","71,882","4,812",6.3
CN4800100000000,48,1,"Anderson County, TX",2020,"23,325","22,013","1,312",5.6
CN4800300000000,48,3,"Andrews County, TX",2020,"9,220","8,466",754,8.2
CN4800500000000,48,5,"Angelina County, TX",2020,"35,495","32,783","2,712",7.6
CN4800700000000,48,7,"Aransas County, TX",2020,"9,058","8,291",767,8.5
CN4800900000000,48,9,"Archer County, TX",2020,"3,911","3,703",208,5.3
CN4801100000000,48,11,"Armstrong County, TX",2020,914,875,39,4.3
CN4801300000000,48,13,"Atascosa County, TX",2020,"21,822","19,979","1,843",8.4
CN4801500000000,48,15,"Austin County, TX",2020,"13,638","12,741",897,6.6
CN4801700000000,48,17,"Bailey County, TX",2020,"2,440","2,323",117,4.8
CN4801900000000,48,19,"Bandera County, TX",2020,"9,835","9,261",574,5.8
CN4802100000000,48,21,"Bastrop County, TX",2020,"42,573","40,016","2,557",6
CN4802300000000,48,23,"Baylor County, TX",2020,"1,767","1,705",62,3.5
CN4802500000000,48,25,"Bee County, TX",2020,"9,906","8,932",974,9.8
CN4802700000000,48,27,"Bell County, TX",2020,"144,558","134,459","10,099",7
CN4802900000000,48,29,"Bexar County, TX",2020,"942,127","871,017","71,110",7.5
CN4803100000000,48,31,"Blanco County, TX",2020,"6,573","6,322",251,3.8
CN4803300000000,48,33,"Borden County, TX",2020,430,416,14,3.3
CN4803500000000,48,35,"Bosque County, TX",2020,"8,330","7,876",454,5.5
CN4803700000000,48,37,"Bowie County, TX",2020,"38,755","35,891","2,864",7.4
CN4803900000000,48,39,"Brazoria County, TX",2020,"177,709","162,442","15,267",8.6
CN4804100000000,48,41,"Brazos County, TX",2020,"116,599","110,366","6,233",5.3
CN4804300000000,48,43,"Brewster County, TX",2020,"4,083","3,811",272,6.7
CN4804500000000,48,45,"Briscoe County, TX",2020,567,540,27,4.8
CN4804700000000,48,47,"Brooks County, TX",2020,"2,601","2,323",278,10.7
CN4804900000000,48,49,"Brown County, TX",2020,"15,245","14,253",992,6.5
CN4805100000000,48,51,"Burleson County, TX",2020,"8,180","7,661",519,6.3
CN4805300000000,48,53,"Burnet County, TX",2020,"23,686","22,567","1,119",4.7
CN4805500000000,48,55,"Caldwell County, TX",2020,"19,322","18,096","1,226",6.3
CN4805700000000,48,57,"Calhoun County, TX",2020,"11,995","11,296",699,5.8
CN4805900000000,48,59,"Callahan County, TX",2020,"5,979","5,654",325,5.4
CN4806100000000,48,61,"Cameron County, TX",2020,"169,074","151,855","17,219",10.2
CN4806300000000,48,63,"Camp County, TX",2020,"5,008","4,639",369,7.4
CN4806500000000,48,65,"Carson County, TX",2020,"2,930","2,808",122,4.2
CN4806700000000,48,67,"Cass County, TX",2020,"12,269","11,299",970,7.9
CN4806900000000,48,69,"Castro County, TX",2020,"3,320","3,200",120,3.6
CN4807100000000,48,71,"Chambers County, TX",2020,"19,836","17,944","1,892",9.5
CN4807300000000,48,73,"Cherokee County, TX",2020,"21,303","19,624","1,679",7.9
CN4807500000000,48,75,"Childress County, TX",2020,"3,054","2,940",114,3.7
CN4807700000000,48,77,"Clay County, TX",2020,"4,793","4,528",265,5.5
CN4807900000000,48,79,"Cochran County, TX",2020,"1,114","1,035",79,7.1
CN4808100000000,48,81,"Coke County, TX",2020,"1,374","1,298",76,5.5
CN4808300000000,48,83,"Coleman County, TX",2020,"2,886","2,673",213,7.4
CN4808500000000,48,85,"Collin County, TX",2020,"570,623","534,617","36,006",6.3
CN4808700000000,48,87,"Collingsworth County, TX",2020,"1,081","1,035",46,4.3
CN4808900000000,48,89,"Colorado County, TX",2020,"9,693","9,155",538,5.6
CN4809100000000,48,91,"Comal County, TX",2020,"74,950","70,311","4,639",6.2
CN4809300000000,48,93,"Comanche County, TX",2020,"5,618","5,309",309,5.5
CN4809500000000,48,95,"Concho County, TX",2020,"1,320","1,261",59,4.5
CN4809700000000,48,97,"Cooke County, TX",2020,"19,370","18,001","1,369",7.1
CN4809900000000,48,99,"Coryell County, TX",2020,"23,974","22,401","1,573",6.6
CN4810100000000,48,101,"Cottle County, TX",2020,570,542,28,4.9
CN4810300000000,48,103,"Crane County, TX",2020,"1,624","1,403",221,13.6
CN4810500000000,48,105,"Crockett County, TX",2020,"1,559","1,421",138,8.9
CN4810700000000,48,107,"Crosby County, TX",2020,"2,389","2,265",124,5.2
CN4810900000000,48,109,"Culberson County, TX",2020,"1,150","1,075",75,6.5
CN4811100000000,48,111,"Dallam County, TX",2020,"3,750","3,645",105,2.8
CN4811300000000,48,113,"Dallas County, TX",2020,"1,355,033","1,251,192","103,841",7.7
CN4811500000000,48,115,"Dawson County, TX",2020,"4,558","4,160",398,8.7
CN4811700000000,48,117,"Deaf Smith County, TX",2020,"8,567","8,257",310,3.6
CN4811900000000,48,119,"Delta County, TX",2020,"2,401","2,268",133,5.5
CN4812100000000,48,121,"Denton County, TX",2020,"503,962","471,296","32,666",6.5
CN4812300000000,48,123,"DeWitt County, TX",2020,"9,253","8,695",558,6
CN4812500000000,48,125,"Dickens County, TX",2020,671,629,42,6.3
CN4812700000000,48,127,"Dimmit County, TX",2020,"6,487","6,074",413,6.4
CN4812900000000,48,129,"Donley County, TX",2020,"1,423","1,360",63,4.4
CN4813100000000,48,131,"Duval County, TX",2020,"4,864","4,275",589,12.1
CN4813300000000,48,133,"Eastland County, TX",2020,"7,390","6,893",497,6.7
CN4813500000000,48,135,"Ector County, TX",2020,"82,852","73,736","9,116",11
CN4813700000000,48,137,"Edwards County, TX",2020,"1,251","1,207",44,3.5
CN4813900000000,48,139,"Ellis County, TX",2020,"93,578","87,937","5,641",6
CN4814100000000,48,141,"El Paso County, TX",2020,"364,085","333,991","30,094",8.3
CN4814300000000,48,143,"Erath County, TX",2020,"20,013","18,863","1,150",5.7
CN4814500000000,48,145,"Falls County, TX",2020,"6,531","6,141",390,6
CN4814700000000,48,147,"Fannin County, TX",2020,"16,772","15,984",788,4.7
CN4814900000000,48,149,"Fayette County, TX",2020,"11,793","11,238",555,4.7
CN4815100000000,48,151,"Fisher County, TX",2020,"1,605","1,533",72,4.5
CN4815300000000,48,153,"Floyd County, TX",2020,"2,516","2,361",155,6.2
CN4815500000000,48,155,"Foard County, TX",2020,576,552,24,4.2
CN4815700000000,48,157,"Fort Bend County, TX",2020,"394,948","364,410","30,538",7.7
CN4815900000000,48,159,"Franklin County, TX",2020,"4,827","4,570",257,5.3
CN4816100000000,48,161,"Freestone County, TX",2020,"6,348","5,820",528,8.3
CN4816300000000,48,163,"Frio County, TX",2020,"9,537","8,996",541,5.7
CN4816500000000,48,165,"Gaines County, TX",2020,"9,720","9,177",543,5.6
CN4816700000000,48,167,"Galveston County, TX",2020,"164,608","150,218","14,390",8.7
CN4816900000000,48,169,"Garza County, TX",2020,"2,020","1,883",137,6.8
CN4817100000000,48,171,"Gillespie County, TX",2020,"13,265","12,630",635,4.8
CN4817300000000,48,173,"Glasscock County, TX",2020,797,768,29,3.6
CN4817500000000,48,175,"Goliad County, TX",2020,"3,161","2,917",244,7.7
CN4817700000000,48,177,"Gonzales County, TX",2020,"9,561","9,046",515,5.4
CN4817900000000,48,179,"Gray County, TX",2020,"7,783","7,150",633,8.1
CN4818100000000,48,181,"Grayson County, TX",2020,"64,214","60,453","3,761",5.9
CN4818300000000,48,183,"Gregg County, TX",2020,"56,565","51,883","4,682",8.3
CN4818500000000,48,185,"Grimes County, TX",2020,"11,082","10,191",891,8
CN4818700000000,48,187,"Guadalupe County, TX",2020,"80,610","75,677","4,933",6.1
CN4818900000000,48,189,"Hale County, TX",2020,"11,826","11,027",799,6.8
CN4819100000000,48,191,"Hall County, TX",2020,"1,076","1,014",62,5.8
CN4819300000000,48,193,"Hamilton County, TX",2020,"3,759","3,589",170,4.5
CN4819500000000,48,195,"Hansford County, TX",2020,"2,502","2,415",87,3.5
CN4819700000000,48,197,"Hardeman County, TX",2020,"1,710","1,635",75,4.4
CN4819900000000,48,199,"Hardin County, TX",2020,"25,019","22,768","2,251",9
CN4820100000000,48,201,"Harris County, TX",2020,"2,292,759","2,088,449","204,310",8.9
CN4820300000000,48,203,"Harrison County, TX",2020,"29,133","26,843","2,290",7.9
CN4820500000000,48,205,"Hartley County, TX",2020,"2,633","2,579",54,2.1
CN4820700000000,48,207,"Haskell County, TX",2020,"2,653","2,539",114,4.3
CN4820900000000,48,209,"Hays County, TX",2020,"121,304","113,639","7,665",6.3
CN4821100000000,48,211,"Hemphill County, TX",2020,"1,850","1,768",82,4.4
CN4821300000000,48,213,"Henderson County, TX",2020,"37,123","34,746","2,377",6.4
CN4821500000000,48,215,"Hidalgo County, TX",2020,"359,969","318,076","41,893",11.6
CN4821700000000,48,217,"Hill County, TX",2020,"16,294","15,271","1,023",6.3
CN4821900000000,48,219,"Hockley County, TX",2020,"10,671","9,826",845,7.9
CN4822100000000,48,221,"Hood County, TX",2020,"27,578","25,745","1,833",6.6
CN4822300000000,48,223,"Hopkins County, TX",2020,"17,484","16,589",895,5.1
CN4822500000000,48,225,"Houston County, TX",2020,"10,010","9,481",529,5.3
CN4822700000000,48,227,"Howard County, TX",2020,"13,502","12,409","1,093",8.1
CN4822900000000,48,229,"Hudspeth County, TX",2020,"1,855","1,706",149,8
CN4823100000000,48,231,"Hunt County, TX",2020,"43,506","40,659","2,847",6.5
CN4823300000000,48,233,"Hutchinson County, TX",2020,"8,539","7,926",613,7.2
CN4823500000000,48,235,"Irion County, TX",2020,752,707,45,6
CN4823700000000,48,237,"Jack County, TX",2020,"3,393","3,155",238,7
CN4823900000000,48,239,"Jackson County, TX",2020,"7,329","6,907",422,5.8
CN4824100000000,48,241,"Jasper County, TX",2020,"12,883","11,440","1,443",11.2
CN4824300000000,48,243,"Jeff Davis County, TX",2020,975,925,50,5.1
CN4824500000000,48,245,"Jefferson County, TX",2020,"105,592","93,022","12,570",11.9
CN4824700000000,48,247,"Jim Hogg County, TX",2020,"1,891","1,711",180,9.5
CN4824900000000,48,249,"Jim Wells County, TX",2020,"16,127","14,033","2,094",13
CN4825100000000,48,251,"Johnson County, TX",2020,"82,931","77,541","5,390",6.5
CN4825300000000,48,253,"Jones County, TX",2020,"5,738","5,337",401,7
CN4825500000000,48,255,"Karnes County, TX",2020,"7,007","6,567",440,6.3
CN4825700000000,48,257,"Kaufman County, TX",2020,"67,263","62,886","4,377",6.5
CN4825900000000,48,259,"Kendall County, TX",2020,"22,123","21,007","1,116",5
CN4826100000000,48,261,"Kenedy County, TX",2020,184,174,10,5.4
CN4826300000000,48,263,"Kent County, TX",2020,458,440,18,3.9
CN4826500000000,48,265,"Kerr County, TX",2020,"21,636","20,365","1,271",5.9
CN4826700000000,48,267,"Kimble County, TX",2020,"1,809","1,717",92,5.1
CN4826900000000,48,269,"King County, TX",2020,236,232,4,1.7
CN4827100000000,48,271,"Kinney County, TX",2020,"1,312","1,233",79,6
CN4827300000000,48,273,"Kleberg County, TX",2020,"13,402","12,277","1,125",8.4
CN4827500000000,48,275,"Knox County, TX",2020,"1,454","1,372",82,5.6
CN4827700000000,48,277,"Lamar County, TX",2020,"23,507","21,989","1,518",6.5
CN4827900000000,48,279,"Lamb County, TX",2020,"5,234","4,960",274,5.2
CN4828100000000,48,281,"Lampasas County, TX",2020,"9,041","8,556",485,5.4
CN4828300000000,48,283,"La Salle County, TX",2020,"3,693","3,442",251,6.8
CN4828500000000,48,285,"Lavaca County, TX",2020,"8,406","7,965",441,5.2
CN4828700000000,48,287,"Lee County, TX",2020,"9,158","8,706",452,4.9
CN4828900000000,48,289,"Leon County, TX",2020,"6,121","5,644",477,7.8
CN4829100000000,48,291,"Liberty County, TX",2020,"33,582","30,011","3,571",10.6
CN4829300000000,48,293,"Limestone County, TX",2020,"8,363","7,767",596,7.1
CN4829500000000,48,295,"Lipscomb County, TX",2020,"1,541","1,477",64,4.2
CN4829700000000,48,297,"Live Oak County, TX",2020,"5,177","4,791",386,7.5
CN4829900000000,48,299,"Llano County, TX",2020,"8,479","7,993",486,5.7
CN4830100000000,48,301,"Loving County, TX",2020,289,284,5,1.7
CN4830300000000,48,303,"Lubbock County, TX",2020,"156,625","147,629","8,996",5.7
CN4830500000000,48,305,"Lynn County, TX",2020,"2,740","2,591",149,5.4
CN4830700000000,48,307,"McCulloch County, TX",2020,"3,260","3,016",244,7.5
CN4830900000000,48,309,"McLennan County, TX",2020,"120,347","112,937","7,410",6.2
CN4831100000000,48,311,"McMullen County, TX",2020,727,707,20,2.8
CN4831300000000,48,313,"Madison County, TX",2020,"4,462","4,141",321,7.2
CN4831500000000,48,315,"Marion County, TX",2020,"4,271","3,920",351,8.2
CN4831700000000,48,317,"Martin County, TX",2020,"2,546","2,391",155,6.1
CN4831900000000,48,319,"Mason County, TX",2020,"1,726","1,630",96,5.6
CN4832100000000,48,321,"Matagorda County, TX",2020,"16,529","14,792","1,737",10.5
CN4832300000000,48,323,"Maverick County, TX",2020,"24,494","20,821","3,673",15
CN4832500000000,48,325,"Medina County, TX",2020,"21,461","20,110","1,351",6.3
CN4832700000000,48,327,"Menard County, TX",2020,866,821,45,5.2
CN4832900000000,48,329,"Midland County, TX",2020,"98,237","90,313","7,924",8.1
CN4833100000000,48,331,"Milam County, TX",2020,"9,750","9,054",696,7.1
CN4833300000000,48,333,"Mills County, TX",2020,"1,889","1,811",78,4.1
CN4833500000000,48,335,"Mitchell County, TX",2020,"2,381","2,192",189,7.9
CN4833700000000,48,337,"Montague County, TX",2020,"9,081","8,479",602,6.6
CN4833900000000,48,339,"Montgomery County, TX",2020,"284,994","263,501","21,493",7.5
CN4834100000000,48,341,"Moore County, TX",2020,"10,578","10,180",398,3.8
CN4834300000000,48,343,"Morris County, TX",2020,"4,793","4,248",545,11.4
CN4834500000000,48,345,"Motley County, TX",2020,437,417,20,4.6
CN4834700000000,48,347,"Nacogdoches County, TX",2020,"27,987","26,145","1,842",6.6
CN4834900000000,48,349,"Navarro County, TX",2020,"23,245","21,803","1,442",6.2
CN4835100000000,48,351,"Newton County, TX",2020,"5,054","4,497",557,11
CN4835300000000,48,353,"Nolan County, TX",2020,"7,151","6,774",377,5.3
CN4835500000000,48,355,"Nueces County, TX",2020,"163,920","149,232","14,688",9
CN4835700000000,48,357,"Ochiltree County, TX",2020,"4,071","3,835",236,5.8
CN4835900000000,48,359,"Oldham County, TX",2020,890,855,35,3.9
CN4836100000000,48,361,"Orange County, TX",2020,"36,027","32,241","3,786",10.5
CN4836300000000,48,363,"Palo Pinto County, TX",2020,"13,267","12,339",928,7
CN4836500000000,48,365,"Panola County, TX",2020,"9,437","8,645",792,8.4
CN4836700000000,48,367,"Parker County, TX",2020,"68,141","64,129","4,012",5.9
CN4836900000000,48,369,"Parmer County, TX",2020,"4,915","4,788",127,2.6
CN4837100000000,48,371,"Pecos County, TX",2020,"6,517","5,987",530,8.1
CN4837300000000,48,373,"Polk County, TX",2020,"18,357","16,755","1,602",8.7
CN4837500000000,48,375,"Potter County, TX",2020,"54,150","51,189","2,961",5.5
CN4837700000000,48,377,"Presidio County, TX",2020,"3,231","2,755",476,14.7
CN4837900000000,48,379,"Rains County, TX",2020,"6,027","5,744",283,4.7
CN4838100000000,48,381,"Randall County, TX",2020,"72,380","69,134","3,246",4.5
CN4838300000000,48,383,"Reagan County, TX",2020,"1,815","1,639",176,9.7
CN4838500000000,48,385,"Real County, TX",2020,"1,072","1,000",72,6.7
CN4838700000000,48,387,"Red River County, TX",2020,"5,144","4,817",327,6.4
CN4838900000000,48,389,"Reeves County, TX",2020,"8,858","8,227",631,7.1
CN4839100000000,48,391,"Refugio County, TX",2020,"3,083","2,831",252,8.2
CN4839300000000,48,393,"Roberts County, TX",2020,414,395,19,4.6
CN4839500000000,48,395,"Robertson County, TX",2020,"7,345","6,875",470,6.4
CN4839700000000,48,397,"Rockwall County, TX",2020,"53,209","50,009","3,200",6
CN4839900000000,48,399,"Runnels County, TX",2020,"4,529","4,306",223,4.9
CN4840100000000,48,401,"Rusk County, TX",2020,"22,127","20,508","1,619",7.3
CN4840300000000,48,403,"Sabine County, TX",2020,"3,923","3,500",423,10.8
CN4840500000000,48,405,"San Augustine County, TX",2020,"3,020","2,730",290,9.6
CN4840700000000,48,407,"San Jacinto County, TX",2020,"11,650","10,710",940,8.1
CN4840900000000,48,409,"San Patricio County, TX",2020,"29,221","26,223","2,998",10.3
CN4841100000000,48,411,"San Saba County, TX",2020,"2,193","2,079",114,5.2
CN4841300000000,48,413,"Schleicher County, TX",2020,"1,209","1,125",84,6.9
CN4841500000000,48,415,"Scurry County, TX",2020,"6,251","5,739",512,8.2
CN4841700000000,48,417,"Shackelford County, TX",2020,"1,782","1,688",94,5.3
CN4841900000000,48,419,"Shelby County, TX",2020,"11,274","10,502",772,6.8
CN4842100000000,48,421,"Sherman County, TX",2020,"1,307","1,267",40,3.1
CN4842300000000,48,423,"Smith County, TX",2020,"108,544","101,201","7,343",6.8
CN4842500000000,48,425,"Somervell County, TX",2020,"4,328","4,048",280,6.5
CN4842700000000,48,427,"Starr County, TX",2020,"26,319","21,760","4,559",17.3
CN4842900000000,48,429,"Stephens County, TX",2020,"4,020","3,775",245,6.1
CN4843100000000,48,431,"Sterling County, TX",2020,560,524,36,6.4
CN4843300000000,48,433,"Stonewall County, TX",2020,576,547,29,5
CN4843500000000,48,435,"Sutton County, TX",2020,"1,229","1,109",120,9.8
CN4843700000000,48,437,"Swisher County, TX",2020,"2,533","2,401",132,5.2
CN4843900000000,48,439,"Tarrant County, TX",2020,"1,082,822","1,003,269","79,553",7.3
CN4844100000000,48,441,"Taylor County, TX",2020,"66,148","62,540","3,608",5.5
CN4844300000000,48,443,"Terrell County, TX",2020,393,375,18,4.6
CN4844500000000,48,445,"Terry County, TX",2020,"4,840","4,486",354,7.3
CN4844700000000,48,447,"Throckmorton County, TX",2020,635,604,31,4.9
CN4844900000000,48,449,"Titus County, TX",2020,"13,303","12,412",891,6.7
CN4845100000000,48,451,"Tom Green County, TX",2020,"53,742","50,336","3,406",6.3
CN4845300000000,48,453,"Travis County, TX",2020,"741,012","694,433","46,579",6.3
CN4845500000000,48,455,"Trinity County, TX",2020,"5,313","4,884",429,8.1
CN4845700000000,48,457,"Tyler County, TX",2020,"7,372","6,645",727,9.9
CN4845900000000,48,459,"Upshur County, TX",2020,"17,448","16,103","1,345",7.7
CN4846100000000,48,461,"Upton County, TX",2020,"1,835","1,732",103,5.6
CN4846300000000,48,463,"Uvalde County, TX",2020,"11,333","10,605",728,6.4
CN4846500000000,48,465,"Val Verde County, TX",2020,"22,589","20,795","1,794",7.9
CN4846700000000,48,467,"Van Zandt County, TX",2020,"26,130","24,529","1,601",6.1
CN4846900000000,48,469,"Victoria County, TX",2020,"41,172","37,761","3,411",8.3
CN4847100000000,48,471,"Walker County, TX",2020,"24,085","22,343","1,742",7.2
CN4847300000000,48,473,"Waller County, TX",2020,"23,804","21,958","1,846",7.8
CN4847500000000,48,475,"Ward County, TX",2020,"6,171","5,589",582,9.4
CN4847700000000,48,477,"Washington County, TX",2020,"15,329","14,463",866,5.6
CN4847900000000,48,479,"Webb County, TX",2020,"116,195","106,376","9,819",8.5
CN4848100000000,48,481,"Wharton County, TX",2020,"21,376","19,928","1,448",6.8
CN4848300000000,48,483,"Wheeler County, TX",2020,"2,226","2,092",134,6
CN4848500000000,48,485,"Wichita County, TX",2020,"55,306","51,620","3,686",6.7
CN4848700000000,48,487,"Wilbarger County, TX",2020,"4,949","4,659",290,5.9
CN4848900000000,48,489,"Willacy County, TX",2020,"6,597","5,807",790,12
CN4849100000000,48,491,"Williamson County, TX",2020,"318,447","299,801","18,646",5.9
CN4849300000000,48,493,"Wilson County, TX",2020,"24,473","23,077","1,396",5.7
CN4849500000000,48,495,"Winkler County, TX",2020,"4,039","3,663",376,9.3
CN4849700000000,48,497,"Wise County, TX",2020,"32,140","30,041","2,099",6.5
CN4849900000000,48,499,"Wood County, TX",2020,"17,919","16,740","1,179",6.6
CN4850100000000,48,501,"Yoakum County, TX",2020,"3,528","3,107",421,11.9
CN4850300000000,48,503,"Young County, TX",2020,"7,803","7,393",410,5.3
CN4850500000000,48,505,"Zapata County, TX",2020,"4,600","4,029",571,12.4
CN4850700000000,48,507,"Zavala County, TX",2020,"3,430","2,946",484,14.1
CN4900100000000,49,1,"Beaver County, UT",2020,"2,831","2,719",112,4
CN4900300000000,49,3,"Box Elder County, UT",2020,"26,424","25,272","1,152",4.4
CN4900500000000,49,5,"Cache County, UT",2020,"65,407","63,497","1,910",2.9
CN4900700000000,49,7,"Carbon County, UT",2020,"8,575","8,130",445,5.2
CN4900900000000,49,9,"Daggett County, UT",2020,401,383,18,4.5
CN4901100000000,49,11,"Davis County, UT",2020,"175,905","168,737","7,168",4.1
CN4901300000000,49,13,"Duchesne County, UT",2020,"7,782","7,179",603,7.7
CN4901500000000,49,15,"Emery County, UT",2020,"4,372","4,166",206,4.7
CN4901700000000,49,17,"Garfield County, UT",2020,"2,634","2,365",269,10.2
CN4901900000000,49,19,"Grand County, UT",2020,"6,161","5,574",587,9.5
CN4902100000000,49,21,"Iron County, UT",2020,"24,994","23,879","1,115",4.5
CN4902300000000,49,23,"Juab County, UT",2020,"5,881","5,709",172,2.9
CN4902500000000,49,25,"Kane County, UT",2020,"3,835","3,629",206,5.4
CN4902700000000,49,27,"Millard County, UT",2020,"5,941","5,749",192,3.2
CN4902900000000,49,29,"Morgan County, UT",2020,"5,561","5,375",186,3.3
CN4903100000000,49,31,"Piute County, UT",2020,477,447,30,6.3
CN4903300000000,49,33,"Rich County, UT",2020,"1,162","1,122",40,3.4
CN4903500000000,49,35,"Salt Lake County, UT",2020,"642,357","609,766","32,591",5.1
CN4903700000000,49,37,"San Juan County, UT",2020,"5,457","4,903",554,10.2
CN4903900000000,49,39,"Sanpete County, UT",2020,"12,640","12,168",472,3.7
CN4904100000000,49,41,"Sevier County, UT",2020,"9,811","9,395",416,4.2
CN4904300000000,49,43,"Summit County, UT",2020,"24,314","22,554","1,760",7.2
CN4904500000000,49,45,"Tooele County, UT",2020,"35,084","33,417","1,667",4.8
CN4904700000000,49,47,"Uintah County, UT",2020,"13,385","12,157","1,228",9.2
CN4904900000000,49,49,"Utah County, UT",2020,"314,022","302,248","11,774",3.7
CN4905100000000,49,51,"Wasatch County, UT",2020,"16,269","15,223","1,046",6.4
CN4905300000000,49,53,"Washington County, UT",2020,"79,208","75,007","4,201",5.3
CN4905500000000,49,55,"Wayne County, UT",2020,"1,428","1,320",108,7.6
CN4905700000000,49,57,"Weber County, UT",2020,"129,907","123,697","6,210",4.8
CN5000100000000,50,1,"Addison County, VT",2020,"19,936","18,947",989,5
CN5000300000000,50,3,"Bennington County, VT",2020,"17,132","16,004","1,128",6.6
CN5000500000000,50,5,"Caledonia County, VT",2020,"14,156","13,337",819,5.8
CN5000700000000,50,7,"Chittenden County, VT",2020,"93,110","88,659","4,451",4.8
CN5000900000000,50,9,"Essex County, VT",2020,"2,596","2,426",170,6.5
CN5001100000000,50,11,"Franklin County, VT",2020,"26,329","24,946","1,383",5.3
CN5001300000000,50,13,"Grand Isle County, VT",2020,"4,003","3,766",237,5.9
CN5001500000000,50,15,"Lamoille County, VT",2020,"13,376","12,328","1,048",7.8
CN5001700000000,50,17,"Orange County, VT",2020,"15,395","14,652",743,4.8
CN5001900000000,50,19,"Orleans County, VT",2020,"12,702","11,694","1,008",7.9
CN5002100000000,50,21,"Rutland County, VT",2020,"29,383","27,352","2,031",6.9
CN5002300000000,50,23,"Washington County, VT",2020,"33,025","31,429","1,596",4.8
CN5002500000000,50,25,"Windham County, VT",2020,"21,014","19,687","1,327",6.3
CN5002700000000,50,27,"Windsor County, VT",2020,"27,903","26,420","1,483",5.3
CN5100100000000,51,1,"Accomack County, VA",2020,"16,052","15,011","1,041",6.5
CN5100300000000,51,3,"Albemarle County, VA",2020,"55,794","52,792","3,002",5.4
CN5100500000000,51,5,"Alleghany County, VA",2020,"6,820","6,376",444,6.5
CN5100700000000,51,7,"Amelia County, VA",2020,"6,202","5,845",357,5.8
CN5100900000000,51,9,"Amherst County, VA",2020,"14,695","13,872",823,5.6
